ClienteID;AnoPesquisa;MesPesquisa;DiaPesquisa;HoraPesquisa;DataPesquisa;ValorResposta;Comentario;Tela
1565887;2022;4;13;15;2022-04-13 15:39:02.437;10;;MY_ACCOUNT
1266593;2022;4;13;15;2022-04-13 15:39:04.343;10;;MY_ACCOUNT
2065239;2022;4;13;15;2022-04-13 15:39:13.047;8;;MY_ACCOUNT
1544633;2022;4;13;15;2022-04-13 15:39:20.203;10;;RECHARGE_CHANGE_CARD
24178;2022;4;13;15;2022-04-13 15:40:30.393;5;;MY_ACCOUNT
1881359;2022;4;13;15;2022-04-13 15:40:54.803;10;;MY_ACCOUNT
1161639;2022;4;13;15;2022-04-13 15:42:16.557;7;;MY_ACCOUNT
1370229;2022;4;13;15;2022-04-13 15:42:35.713;10;;MY_ACCOUNT
357356;2022;4;13;15;2022-04-13 15:43:17.607;7;Estou tendo problemas para entrada em estacionamentos;RECHARGE_CHANGE_CARD
1040158;2022;4;13;15;2022-04-13 15:43:42.093;9;;RECHARGE_CHANGE_CARD
2068506;2022;4;13;15;2022-04-13 15:44:12.767;10;;MY_ACCOUNT
2019462;2022;4;13;15;2022-04-13 15:44:34.313;10;;RECHARGE_CHANGE_CARD
517406;2022;4;13;15;2022-04-13 15:44:42.593;5;;MY_ACCOUNT
1910142;2022;4;13;15;2022-04-13 15:44:50.750;7;;MY_ACCOUNT
1223737;2022;4;13;15;2022-04-13 15:46:24.910;10;;RECHARGE_CHANGE_CARD
1140936;2022;4;13;15;2022-04-13 15:46:26.520;8;;RECHARGE_CHANGE_CARD
1320867;2022;4;13;15;2022-04-13 15:46:42.507;8;;RECHARGE_CHANGE_CARD
1651445;2022;4;13;15;2022-04-13 15:46:46.410;10;;RECHARGE_CHANGE_CARD
1448673;2022;4;13;15;2022-04-13 15:46:52.223;9;;RECHARGE_DETACHED
1426055;2022;4;13;15;2022-04-13 15:48:14.290;8;;MY_ACCOUNT
590457;2022;4;13;15;2022-04-13 15:48:15.307;10;Até o presente momento não tive problema no uso;RECHARGE_CHANGE_CARD
1176082;2022;4;13;15;2022-04-13 15:48:28.260;0;;MY_ACCOUNT
1871382;2022;4;13;15;2022-04-13 15:48:45.433;10;agilidade e facilidade ;MY_ACCOUNT
1945772;2022;4;13;15;2022-04-13 15:48:54.057;10;prático;RECHARGE_DETACHED
239718;2022;4;13;15;2022-04-13 15:49:16.480;10;;MY_ACCOUNT
315169;2022;4;13;15;2022-04-13 15:49:21.120;8;;RECHARGE_CHANGE_CARD
592411;2022;4;13;15;2022-04-13 15:49:53.293;10;ótima funcionalidade;RECHARGE_DETACHED
289279;2022;4;13;15;2022-04-13 15:50:15.590;10;;RECHARGE_CHANGE_CARD
1763532;2022;4;13;15;2022-04-13 15:50:22.390;9;;MY_ACCOUNT
745345;2022;4;13;15;2022-04-13 15:50:56.983;10;;RECHARGE_DETACHED
1661969;2022;4;13;15;2022-04-13 15:51:22.673;10;ok;RECHARGE_DETACHED
1164938;2022;4;13;15;2022-04-13 15:53:45.583;10;Facilidade;RECHARGE_DETACHED
2071844;2022;4;13;15;2022-04-13 15:54:28.507;5;;RECHARGE_DETACHED
1033247;2022;4;13;15;2022-04-13 15:55:46.040;10;;RECHARGE_DETACHED
1567892;2022;4;13;15;2022-04-13 15:55:47.213;10;;MY_ACCOUNT
2006846;2022;4;13;15;2022-04-13 15:56:16.560;10;;MY_ACCOUNT
1617334;2022;4;13;15;2022-04-13 15:56:54.870;8;;RECHARGE_CHANGE_CARD
1412949;2022;4;13;15;2022-04-13 15:57:57.843;10;;MY_ACCOUNT
1320698;2022;4;13;15;2022-04-13 15:58:08.077;0;;RECHARGE_PIX
704798;2022;4;13;15;2022-04-13 15:58:26.140;8;;RECHARGE_CHANGE_CARD
1789154;2022;4;13;15;2022-04-13 15:58:34.470;10;;MY_ACCOUNT
1278153;2022;4;13;15;2022-04-13 15:58:50.313;10;;MY_ACCOUNT
402377;2022;4;13;15;2022-04-13 15:59:29.800;9;muito bom;RECHARGE_CHANGE_CARD
72681;2022;4;13;15;2022-04-13 15:59:31.923;10;preço ;RECHARGE_CHANGE_CARD
1587431;2022;4;13;16;2022-04-13 16:00:36.143;7;;MY_ACCOUNT
1532688;2022;4;13;16;2022-04-13 16:01:24.270;9;;MY_ACCOUNT
1583415;2022;4;13;16;2022-04-13 16:01:47.053;10;;RECHARGE_CHANGE_CARD
1809114;2022;4;13;16;2022-04-13 16:01:59.647;10;comodidade;RECHARGE_CHANGE_CARD
1966891;2022;4;13;16;2022-04-13 16:02:17.443;5;;MY_ACCOUNT
742961;2022;4;13;16;2022-04-13 16:02:56.070;4;;MY_ACCOUNT
1149353;2022;4;13;16;2022-04-13 16:03:12.883;5;;RECHARGE_DETACHED
1558225;2022;4;13;16;2022-04-13 16:03:55.557;0;;RECHARGE_PIX
2008902;2022;4;13;16;2022-04-13 16:04:08.637;10;;MY_ACCOUNT
1184320;2022;4;13;16;2022-04-13 16:04:20.950;0;;MY_ACCOUNT
1661410;2022;4;13;16;2022-04-13 16:05:08.747;10;;RECHARGE_CHANGE_CARD
1179192;2022;4;13;16;2022-04-13 16:05:26.107;10;;RECHARGE_DETACHED
563694;2022;4;13;16;2022-04-13 16:05:51.060;10;;RECHARGE_PIX
214605;2022;4;13;16;2022-04-13 16:06:28.250;10;rapidez;MY_ACCOUNT
1439788;2022;4;13;16;2022-04-13 16:06:37.610;10;;MY_ACCOUNT
978783;2022;4;13;16;2022-04-13 16:06:59.407;10;;MY_ACCOUNT
1198152;2022;4;13;16;2022-04-13 16:07:20.563;10;;RECHARGE_DETACHED
1907635;2022;4;13;16;2022-04-13 16:07:26.720;9;;RECHARGE_DETACHED
235018;2022;4;13;16;2022-04-13 16:07:51.127;10;isenção conectar e serviço de guincho;RECHARGE_CHANGE_CARD
1933423;2022;4;13;16;2022-04-13 16:07:53.860;10;;MY_ACCOUNT
1157148;2022;4;13;16;2022-04-13 16:08:00.080;10;;MY_ACCOUNT
1020397;2022;4;13;16;2022-04-13 16:08:29.143;9;;MY_ACCOUNT
24907;2022;4;13;16;2022-04-13 16:09:01.130;10;;RECHARGE_DETACHED
1992864;2022;4;13;16;2022-04-13 16:09:06.177;8;nem sempre passa no pedagio;RECHARGE_DETACHED
942090;2022;4;13;16;2022-04-13 16:09:29.710;10;;RECHARGE_DETACHED
555772;2022;4;13;16;2022-04-13 16:09:37.757;8;;MY_ACCOUNT
460514;2022;4;13;16;2022-04-13 16:09:53.757;10;praticidade ;RECHARGE_CHANGE_CARD
1320550;2022;4;13;16;2022-04-13 16:10:01.960;0;;MY_ACCOUNT
1972473;2022;4;13;16;2022-04-13 16:10:21.617;9;;MY_ACCOUNT
1452244;2022;4;13;16;2022-04-13 16:11:28.633;10;;RECHARGE_PIX
540256;2022;4;13;16;2022-04-13 16:12:13.183;10;;RECHARGE_DETACHED
1573928;2022;4;13;16;2022-04-13 16:12:27.840;9;;MY_ACCOUNT
285601;2022;4;13;16;2022-04-13 16:13:05.450;10;;MY_ACCOUNT
1850067;2022;4;13;16;2022-04-13 16:13:28.030;10;;RECHARGE_PIX
956683;2022;4;13;16;2022-04-13 16:13:45.653;8;;RECHARGE_DETACHED
544117;2022;4;13;16;2022-04-13 16:14:40.373;6;;RECHARGE_DETACHED
1809769;2022;4;13;16;2022-04-13 16:14:52.110;10;bom ;RECHARGE_CHANGE_CARD
288744;2022;4;13;16;2022-04-13 16:15:28.033;10;;RECHARGE_CHANGE_CARD
1635880;2022;4;13;16;2022-04-13 16:16:11.050;8;;RECHARGE_CHANGE_CARD
1477090;2022;4;13;16;2022-04-13 16:16:28.880;7;;MY_ACCOUNT
1253280;2022;4;13;16;2022-04-13 16:18:29.130;10;;RECHARGE_CHANGE_CARD
125089;2022;4;13;16;2022-04-13 16:18:50.210;7;;RECHARGE_CHANGE_CARD
414753;2022;4;13;16;2022-04-13 16:19:26.807;9;;RECHARGE_CHANGE_CARD
1085726;2022;4;13;16;2022-04-13 16:20:00.667;9;;MY_ACCOUNT
1840165;2022;4;13;16;2022-04-13 16:21:03.060;5;;MY_ACCOUNT
1992188;2022;4;13;16;2022-04-13 16:21:17.573;10;;RECHARGE_DETACHED
2018917;2022;4;13;16;2022-04-13 16:22:09.000;10;praticidade;MY_ACCOUNT
1302670;2022;4;13;16;2022-04-13 16:22:34.110;9;facilidade do atendimento;RECHARGE_CHANGE_CARD
1193723;2022;4;13;16;2022-04-13 16:22:34.140;10;muito bom;RECHARGE_CHANGE_CARD
2078389;2022;4;13;16;2022-04-13 16:23:00.093;5;;MY_ACCOUNT
878888;2022;4;13;16;2022-04-13 16:24:09.737;10;muito bom! obrigado!;RECHARGE_CHANGE_CARD
1811752;2022;4;13;16;2022-04-13 16:24:23.770;10;;RECHARGE_CHANGE_CARD
402974;2022;4;13;16;2022-04-13 16:25:12.177;10;;RECHARGE_CHANGE_CARD
1354146;2022;4;13;16;2022-04-13 16:25:47.007;10;bom;RECHARGE_CHANGE_CARD
1202930;2022;4;13;16;2022-04-13 16:26:28.630;9;;RECHARGE_PIX
762867;2022;4;13;16;2022-04-13 16:26:33.790;10;;RECHARGE_CHANGE_CARD
963424;2022;4;13;16;2022-04-13 16:27:18.243;10;Facilidade em acessar o aplicativo. recarga bem descomplicada. Toda vez que precisei de suporte fui muito bem atendida;MY_ACCOUNT
393600;2022;4;13;16;2022-04-13 16:27:18.977;10;;RECHARGE_CHANGE_CARD
998946;2022;4;13;16;2022-04-13 16:27:25.260;10;ótimos serviços e atendimento ;RECHARGE_CHANGE_CARD
523181;2022;4;13;16;2022-04-13 16:27:31.900;10;muito tip;MY_ACCOUNT
1196199;2022;4;13;16;2022-04-13 16:27:53.480;10;;RECHARGE_DETACHED
167734;2022;4;13;16;2022-04-13 16:28:02.620;8;;RECHARGE_CHANGE_CARD
1570302;2022;4;13;16;2022-04-13 16:28:06.230;9;;MY_ACCOUNT
1141879;2022;4;13;16;2022-04-13 16:28:06.993;7;;MY_ACCOUNT
1796536;2022;4;13;16;2022-04-13 16:28:13.493;9;;MY_ACCOUNT
1331481;2022;4;13;16;2022-04-13 16:28:33.040;0;Visual desatualizado e confuso. Não segue a tendência dos novos APP. Um visual limpo, um menu de opções, agilizaria o APP.;RECHARGE_PIX
2051047;2022;4;13;16;2022-04-13 16:28:39.167;9;;RECHARGE_CHANGE_CARD
1106730;2022;4;13;16;2022-04-13 16:29:31.310;2;;MY_ACCOUNT
1210930;2022;4;13;16;2022-04-13 16:30:12.827;6;Valor cobrado, para manter o Conct Car é muito elevado.;RECHARGE_DETACHED
1633659;2022;4;13;16;2022-04-13 16:30:29.140;8;;MY_ACCOUNT
1532677;2022;4;13;16;2022-04-13 16:31:48.080;0;tem melhor opção no mercado;MY_ACCOUNT
728619;2022;4;13;16;2022-04-13 16:32:36.173;10;;MY_ACCOUNT
605661;2022;4;13;16;2022-04-13 16:32:58.613;4;;RECHARGE_DETACHED
1636748;2022;4;13;16;2022-04-13 16:33:09.723;10;;MY_ACCOUNT
17113;2022;4;13;16;2022-04-13 16:33:37.300;8;;RECHARGE_CHANGE_CARD
1765460;2022;4;13;16;2022-04-13 16:33:42.990;10;;MY_ACCOUNT
2042521;2022;4;13;16;2022-04-13 16:33:47.210;5;;MY_ACCOUNT
892000;2022;4;13;16;2022-04-13 16:34:15.163;10;praticidade ;RECHARGE_DETACHED
120093;2022;4;13;16;2022-04-13 16:36:07.353;10;não tenho o que reclamar. me atende muito bem! ;MY_ACCOUNT
1141969;2022;4;13;16;2022-04-13 16:36:07.853;10;;MY_ACCOUNT
283533;2022;4;13;16;2022-04-13 16:37:14.793;10;;RECHARGE_DETACHED
1206556;2022;4;13;16;2022-04-13 16:38:54.530;8;;MY_ACCOUNT
1640780;2022;4;13;16;2022-04-13 16:39:03.327;10;;RECHARGE_CHANGE_CARD
575853;2022;4;13;16;2022-04-13 16:39:34.093;9;;RECHARGE_CHANGE_CARD
1787828;2022;4;13;16;2022-04-13 16:39:34.830;10;;RECHARGE_CHANGE_CARD
1078918;2022;4;13;16;2022-04-13 16:39:36.940;8;;RECHARGE_DETACHED
484728;2022;4;13;16;2022-04-13 16:40:31.783;8;;MY_ACCOUNT
405153;2022;4;13;16;2022-04-13 16:41:24.677;8;;RECHARGE_DETACHED
710856;2022;4;13;16;2022-04-13 16:41:30.317;8;e rápido;RECHARGE_CHANGE_CARD
1898796;2022;4;13;16;2022-04-13 16:41:48.253;10;;RECHARGE_CHANGE_CARD
1397281;2022;4;13;16;2022-04-13 16:42:09.553;9;;RECHARGE_CHANGE_CARD
1876822;2022;4;13;16;2022-04-13 16:42:35.303;3;acho muito difícil de sanar as minhas dúvidas  o APP não tem respostas claras e objetiva ;MY_ACCOUNT
239200;2022;4;13;16;2022-04-13 16:42:38.880;10;;MY_ACCOUNT
1859419;2022;4;13;16;2022-04-13 16:42:47.007;9;;RECHARGE_CHANGE_CARD
1618877;2022;4;13;16;2022-04-13 16:44:15.697;10;;RECHARGE_CHANGE_CARD
979281;2022;4;13;16;2022-04-13 16:45:32.887;8;;RECHARGE_CHANGE_CARD
338701;2022;4;13;16;2022-04-13 16:48:00.907;10;;MY_ACCOUNT
1469257;2022;4;13;16;2022-04-13 16:48:06.157;10;;MY_ACCOUNT
1163453;2022;4;13;16;2022-04-13 16:49:20.240;8;;RECHARGE_CHANGE_CARD
1070326;2022;4;13;16;2022-04-13 16:49:36.393;10;;RECHARGE_PIX
1490533;2022;4;13;16;2022-04-13 16:49:52.253;10;pq ajuda muito e facilita viagens e entradas no shopping ;RECHARGE_CHANGE_CARD
396259;2022;4;13;16;2022-04-13 16:50:53.913;8;Elucidação e confiança na empresa Conectcar .;RECHARGE_CHANGE_CARD
929898;2022;4;13;16;2022-04-13 16:52:18.680;10;satisfação ;RECHARGE_CHANGE_CARD
866237;2022;4;13;16;2022-04-13 16:52:22.150;10;muito bom ;RECHARGE_CHANGE_CARD
50480;2022;4;13;16;2022-04-13 16:53:27.247;10;;RECHARGE_DETACHED
86491;2022;4;13;16;2022-04-13 16:53:35.950;1;fui  cobrado numa substituição  de adesivo;RECHARGE_CHANGE_CARD
1549653;2022;4;13;16;2022-04-13 16:54:06.433;4;;MY_ACCOUNT
1174498;2022;4;13;16;2022-04-13 16:54:13.683;10;;MY_ACCOUNT
847944;2022;4;13;16;2022-04-13 16:54:24.857;10;;RECHARGE_CHANGE_CARD
44754;2022;4;13;16;2022-04-13 16:54:29.840;5;;RECHARGE_DETACHED
1030049;2022;4;13;16;2022-04-13 16:55:25.827;10;satisfeita ;RECHARGE_DETACHED
1608939;2022;4;13;16;2022-04-13 16:55:32.593;10;;MY_ACCOUNT
1123314;2022;4;13;16;2022-04-13 16:55:49.890;10;;RECHARGE_CHANGE_CARD
969797;2022;4;13;16;2022-04-13 16:55:50.907;8;cartão dinâmico e atendimento vip. sempre pensando no usuário .;RECHARGE_CHANGE_CARD
74913;2022;4;13;16;2022-04-13 16:55:54.220;10;Facilidade;RECHARGE_CHANGE_CARD
721802;2022;4;13;16;2022-04-13 16:56:01.547;8;;RECHARGE_CHANGE_CARD
1233461;2022;4;13;16;2022-04-13 16:56:15.690;0;;MY_ACCOUNT
980093;2022;4;13;16;2022-04-13 16:56:57.970;8;;MY_ACCOUNT
105624;2022;4;13;16;2022-04-13 16:57:21.677;10;app fácil usar, me atende perfeitamente.;RECHARGE_CHANGE_CARD
1804167;2022;4;13;16;2022-04-13 16:57:42.787;9;;RECHARGE_CHANGE_CARD
173492;2022;4;13;16;2022-04-13 16:57:50.800;8;;MY_ACCOUNT
1894161;2022;4;13;16;2022-04-13 16:58:11.943;5;;RECHARGE_CHANGE_CARD
1543844;2022;4;13;16;2022-04-13 16:58:38.740;10;;MY_ACCOUNT
1264910;2022;4;13;16;2022-04-13 16:59:12.820;10;um ótimo atendimento;MY_ACCOUNT
522007;2022;4;13;16;2022-04-13 16:59:57.117;10;facilidades ;MY_ACCOUNT
1345518;2022;4;13;17;2022-04-13 17:00:05.353;10;;MY_ACCOUNT
1142435;2022;4;13;17;2022-04-13 17:00:27.243;9;;RECHARGE_DETACHED
508179;2022;4;13;17;2022-04-13 17:00:36.010;10;;RECHARGE_DETACHED
1259902;2022;4;13;17;2022-04-13 17:03:00.047;10;;RECHARGE_CHANGE_CARD
1926600;2022;4;13;17;2022-04-13 17:03:47.080;6;demora na resposta e recarga ;MY_ACCOUNT
388388;2022;4;13;17;2022-04-13 17:04:15.033;0;Não consigo cancelar ;MY_ACCOUNT
1652944;2022;4;13;17;2022-04-13 17:04:30.190;0;meu adesivo não funciona ;MY_ACCOUNT
1406200;2022;4;13;17;2022-04-13 17:04:33.847;0;;MY_ACCOUNT
1902133;2022;4;13;17;2022-04-13 17:04:44.347;9;;RECHARGE_CHANGE_CARD
1856107;2022;4;13;17;2022-04-13 17:05:04.923;10;;MY_ACCOUNT
506662;2022;4;13;17;2022-04-13 17:05:10.753;10;;RECHARGE_CHANGE_CARD
1171671;2022;4;13;17;2022-04-13 17:05:18.130;5;;RECHARGE_CHANGE_CARD
1016393;2022;4;13;17;2022-04-13 17:05:20.270;10;;RECHARGE_DETACHED
1482652;2022;4;13;17;2022-04-13 17:06:15.537;10;;RECHARGE_CHANGE_CARD
940541;2022;4;13;17;2022-04-13 17:06:44.367;7;;MY_ACCOUNT
130845;2022;4;13;17;2022-04-13 17:07:22.647;10;facilidade   ;MY_ACCOUNT
458389;2022;4;13;17;2022-04-13 17:07:43.540;10;;RECHARGE_DETACHED
522607;2022;4;13;17;2022-04-13 17:08:01.960;9;;RECHARGE_CHANGE_CARD
1878050;2022;4;13;17;2022-04-13 17:08:34.383;10;;MY_ACCOUNT
1066088;2022;4;13;17;2022-04-13 17:08:55.480;3;;MY_ACCOUNT
523673;2022;4;13;17;2022-04-13 17:09:25.917;9;;MY_ACCOUNT
1530508;2022;4;13;17;2022-04-13 17:09:29.713;9;;RECHARGE_CHANGE_CARD
1630802;2022;4;13;17;2022-04-13 17:11:24.407;10;Uma empresa séria, que escuta o cliente e trás inovação.;MY_ACCOUNT
1371152;2022;4;13;17;2022-04-13 17:12:19.283;10;muito prático;RECHARGE_CHANGE_CARD
1515546;2022;4;13;17;2022-04-13 17:13:17.050;6;;MY_ACCOUNT
601807;2022;4;13;17;2022-04-13 17:14:05.677;10;eficiência ;RECHARGE_CHANGE_CARD
334514;2022;4;13;17;2022-04-13 17:14:12.113;10;;MY_ACCOUNT
894321;2022;4;13;17;2022-04-13 17:14:37.257;10;;RECHARGE_CHANGE_CARD
1149067;2022;4;13;17;2022-04-13 17:16:15.697;8;;MY_ACCOUNT
1482806;2022;4;13;17;2022-04-13 17:16:29.087;10;;RECHARGE_CHANGE_CARD
1586710;2022;4;13;17;2022-04-13 17:16:36.930;10;;MY_ACCOUNT
1797320;2022;4;13;17;2022-04-13 17:17:13.650;9;eficiência ;RECHARGE_CHANGE_CARD
1336327;2022;4;13;17;2022-04-13 17:18:07.217;8;falta ligares para ter acesso que não tem ainda ;RECHARGE_PIX
1528663;2022;4;13;17;2022-04-13 17:19:15.610;8;;MY_ACCOUNT
388707;2022;4;13;17;2022-04-13 17:20:29.157;10;;RECHARGE_CHANGE_CARD
1898803;2022;4;13;17;2022-04-13 17:20:32.173;10;;MY_ACCOUNT
1097077;2022;4;13;17;2022-04-13 17:21:16.830;9;;RECHARGE_CHANGE_CARD
1858281;2022;4;13;17;2022-04-13 17:21:40.283;10;;MY_ACCOUNT
1195858;2022;4;13;17;2022-04-13 17:22:05.253;9;;MY_ACCOUNT
126288;2022;4;13;17;2022-04-13 17:22:15.520;10;praticidade;MY_ACCOUNT
1893693;2022;4;13;17;2022-04-13 17:22:50.007;10;Empresa excelente, produto que ultrapassa nossas expectativas;RECHARGE_PIX
1436575;2022;4;13;17;2022-04-13 17:23:01.677;10;;MY_ACCOUNT
1770586;2022;4;13;17;2022-04-13 17:23:35.007;10;;RECHARGE_CHANGE_CARD
1341584;2022;4;13;17;2022-04-13 17:23:52.290;7;;RECHARGE_PIX
91096;2022;4;13;17;2022-04-13 17:23:54.837;9;;RECHARGE_DETACHED
388876;2022;4;13;17;2022-04-13 17:23:57.993;10;;MY_ACCOUNT
450092;2022;4;13;17;2022-04-13 17:23:58.133;10;;MY_ACCOUNT
224675;2022;4;13;17;2022-04-13 17:24:30.510;8;;RECHARGE_PIX
1954175;2022;4;13;17;2022-04-13 17:24:40.773;10;;RECHARGE_CHANGE_CARD
1422849;2022;4;13;17;2022-04-13 17:24:44.650;6;;RECHARGE_CHANGE_CARD
1165763;2022;4;13;17;2022-04-13 17:24:45.477;9;quase sempre funcionou...apenas uma vez ele não funcionou e bati na cancela;RECHARGE_CHANGE_CARD
1421714;2022;4;13;17;2022-04-13 17:25:26.917;10;;MY_ACCOUNT
1823351;2022;4;13;17;2022-04-13 17:26:52.043;10;;MY_ACCOUNT
370613;2022;4;13;17;2022-04-13 17:27:30.827;10;;RECHARGE_DETACHED
1484115;2022;4;13;17;2022-04-13 17:28:02.517;8;Sem saber valor cobrado c titulo dê mensalidade ;MY_ACCOUNT
543844;2022;4;13;17;2022-04-13 17:29:04.563;8;;MY_ACCOUNT
185490;2022;4;13;17;2022-04-13 17:29:05.813;0;;RECHARGE_PIX
1190785;2022;4;13;17;2022-04-13 17:29:29.410;10;;MY_ACCOUNT
984162;2022;4;13;17;2022-04-13 17:29:53.503;10;funciona ;RECHARGE_CHANGE_CARD
670560;2022;4;13;17;2022-04-13 17:30:09.300;8;;RECHARGE_CHANGE_CARD
1514200;2022;4;13;17;2022-04-13 17:30:12.490;10;;RECHARGE_CHANGE_CARD
708470;2022;4;13;17;2022-04-13 17:31:21.723;10;;RECHARGE_DETACHED
300434;2022;4;13;17;2022-04-13 17:32:22.617;7;;RECHARGE_CHANGE_CARD
719455;2022;4;13;17;2022-04-13 17:32:30.523;6;a SaC e muito demorado,muitas vezes não atendem a gente consumidor ;RECHARGE_PIX
1215147;2022;4;13;17;2022-04-13 17:32:51.417;10;pedágios e estacionamento, muito prático ;MY_ACCOUNT
876897;2022;4;13;17;2022-04-13 17:33:07.587;10;Fácil utilização ;RECHARGE_CHANGE_CARD
2065047;2022;4;13;17;2022-04-13 17:35:41.453;10;app;RECHARGE_CHANGE_CARD
1857086;2022;4;13;17;2022-04-13 17:38:17.097;10;;RECHARGE_PIX
1530733;2022;4;13;17;2022-04-13 17:40:04.257;9;;RECHARGE_CHANGE_CARD
510686;2022;4;13;17;2022-04-13 17:40:24.197;8;;RECHARGE_CHANGE_CARD
1067192;2022;4;13;17;2022-04-13 17:40:40.087;0;eletrônico de vocês deixa a desejar;MY_ACCOUNT
980410;2022;4;13;17;2022-04-13 17:41:26.760;10;;RECHARGE_CHANGE_CARD
346914;2022;4;13;17;2022-04-13 17:41:41.213;3;;RECHARGE_DETACHED
1303949;2022;4;13;17;2022-04-13 17:42:17.090;7;satisfeito;RECHARGE_CHANGE_CARD
1187623;2022;4;13;17;2022-04-13 17:42:37.950;10;;RECHARGE_CHANGE_CARD
725387;2022;4;13;17;2022-04-13 17:43:00.607;10;;MY_ACCOUNT
972070;2022;4;13;17;2022-04-13 17:43:25.763;9;;RECHARGE_DETACHED
1802114;2022;4;13;17;2022-04-13 17:44:07.310;10;;RECHARGE_CHANGE_CARD
667182;2022;4;13;17;2022-04-13 17:45:04.250;7;;RECHARGE_PIX
554333;2022;4;13;17;2022-04-13 17:45:32.347;8;;RECHARGE_CHANGE_CARD
1857694;2022;4;13;17;2022-04-13 17:45:40.550;10;comodidade e  facilidade.;MY_ACCOUNT
1869196;2022;4;13;17;2022-04-13 17:47:11.193;8;;RECHARGE_CHANGE_CARD
530822;2022;4;13;17;2022-04-13 17:47:15.520;9;;RECHARGE_CHANGE_CARD
1029062;2022;4;13;17;2022-04-13 17:47:42.007;10;;RECHARGE_DETACHED
1577883;2022;4;13;17;2022-04-13 17:47:54.257;10;;RECHARGE_DETACHED
1058692;2022;4;13;17;2022-04-13 17:47:57.680;10;;MY_ACCOUNT
1352520;2022;4;13;17;2022-04-13 17:48:23.087;10;;RECHARGE_DETACHED
166004;2022;4;13;17;2022-04-13 17:49:00.633;9;;RECHARGE_CHANGE_CARD
1612498;2022;4;13;17;2022-04-13 17:49:31.930;8;O serviço é muito bom, mas geralmente dá problema quando vou fazer a recarga no cartão!;RECHARGE_PIX
78039;2022;4;13;17;2022-04-13 17:50:05.293;10;;MY_ACCOUNT
1085963;2022;4;13;17;2022-04-13 17:50:05.480;8;;RECHARGE_DETACHED
57011;2022;4;13;17;2022-04-13 17:50:41.467;9;;RECHARGE_CHANGE_CARD
894430;2022;4;13;17;2022-04-13 17:51:41.983;6;Não concordo com a cobrança ;RECHARGE_CHANGE_CARD
771794;2022;4;13;17;2022-04-13 17:52:17.767;10;;MY_ACCOUNT
1823009;2022;4;13;17;2022-04-13 17:52:40.640;8;;RECHARGE_DETACHED
1802560;2022;4;13;17;2022-04-13 17:53:06.843;9;;RECHARGE_CHANGE_CARD
290200;2022;4;13;17;2022-04-13 17:53:08.360;10;;MY_ACCOUNT
1996470;2022;4;13;17;2022-04-13 17:54:08.737;10;;RECHARGE_CHANGE_CARD
1828776;2022;4;13;17;2022-04-13 17:54:15.427;9;;RECHARGE_CHANGE_CARD
316149;2022;4;13;17;2022-04-13 17:55:23.990;10;porque estou satisfeito com os serviços.;RECHARGE_DETACHED
1458229;2022;4;13;17;2022-04-13 17:55:26.583;6;;RECHARGE_PIX
1300610;2022;4;13;17;2022-04-13 17:55:34.333;10;;RECHARGE_DETACHED
1552252;2022;4;13;17;2022-04-13 17:55:45.430;10;;RECHARGE_CHANGE_CARD
805235;2022;4;13;17;2022-04-13 17:56:26.900;10;;RECHARGE_CHANGE_CARD
742224;2022;4;13;17;2022-04-13 17:56:45.493;10;praticidade ;RECHARGE_CHANGE_CARD
2047530;2022;4;13;17;2022-04-13 17:57:04.960;10;;RECHARGE_PIX
1205517;2022;4;13;17;2022-04-13 17:57:38.057;10;;MY_ACCOUNT
535561;2022;4;13;17;2022-04-13 17:57:42.417;10;;RECHARGE_CHANGE_CARD
412997;2022;4;13;17;2022-04-13 17:57:50.243;10;;RECHARGE_DETACHED
1460277;2022;4;13;17;2022-04-13 17:57:53.353;5;plano básico tem taxas ;RECHARGE_PIX
319969;2022;4;13;17;2022-04-13 17:58:18.997;10;;RECHARGE_PIX
394237;2022;4;13;17;2022-04-13 17:58:54.607;10;;RECHARGE_DETACHED
1791700;2022;4;13;17;2022-04-13 17:59:24.107;10;;RECHARGE_PIX
1133262;2022;4;13;18;2022-04-13 18:00:12.750;9;;RECHARGE_CHANGE_CARD
2073567;2022;4;13;18;2022-04-13 18:00:54.093;10;;RECHARGE_DETACHED
1941355;2022;4;13;18;2022-04-13 18:01:47.610;10;;RECHARGE_CHANGE_CARD
748205;2022;4;13;18;2022-04-13 18:02:01.940;10;;MY_ACCOUNT
966220;2022;4;13;18;2022-04-13 18:02:12.597;9;;RECHARGE_DETACHED
2018464;2022;4;13;18;2022-04-13 18:02:19.363;10;;RECHARGE_DETACHED
1637880;2022;4;13;18;2022-04-13 18:02:23.473;0;Cobrança Automática e valores de recarga mínima muito alto, deveria ter valores mais acessíveis ;RECHARGE_CHANGE_CARD
927511;2022;4;13;18;2022-04-13 18:02:48.300;10;fácil, rápido e nois;RECHARGE_DETACHED
633360;2022;4;13;18;2022-04-13 18:03:57.930;10;praticidade ;RECHARGE_CHANGE_CARD
51479;2022;4;13;18;2022-04-13 18:04:10.960;5;taxa de administração;RECHARGE_CHANGE_CARD
1445543;2022;4;13;18;2022-04-13 18:04:34.350;10;Gosto do aplicativo pq atende minhas necessidades. ;RECHARGE_CHANGE_CARD
